Iteration,State 1,State 2,State 3,State 4,State 5,State 6,Seed,gen,eval,bestfit,bestgfit,centroid,bestsam,avg,weightsize,runtime
378.0,-1.944,-1.215,0.052360000000000004,-0.135088,-0.10472,0.06754400000000002,411411,1921,100010500,30.00,30.00,29.00,30.00,26.18,0.46,491.66
1846.0,-1.944,0.0,0.10472000000000001,0.06754400000000002,0.10472000000000001,-0.067544,254531,755,100000050,119.00,119.00,93.00,115.00,79.40,0.31,468.72
2476.0,-1.944,0.6075000000000002,0.10472,0.135088,-0.10472,-0.067544,215541,1626,100041900,30.00,30.00,30.00,30.00,30.00,0.37,488.36
2074.0,-1.944,0.6075000000000002,-0.052360000000000004,0.0,0.10472000000000001,0.135088,553241,1450,100008100,34.00,34.00,34.00,34.00,33.65,0.42,481.97
7943.0,0.0,0.0,0.052360000000000004,0.0,0.052360000000000004,0.06754400000000002,443433,636,100102500,167.00,167.00,90.00,136.00,84.95,0.29,459.65
8071.0,0.0,0.0,0.10472000000000001,0.0,0.10472000000000001,-0.067544,253533,639,100172800,161.00,161.00,106.00,106.00,87.83,0.31,468.44
954.0,-1.944,-0.6075,0.0,0.06754400000000002,-0.10472,0.135088,514321,673,100059950,171.00,171.00,89.00,115.00,81.28,0.28,470.41
1666.0,-1.944,0.0,0.05236,-0.067544,0.05236,-0.067544,242431,589,100000700,185.00,185.00,99.00,131.00,81.47,0.29,464.41
14515.0,1.944,0.6075000000000002,-0.05236,-0.135088,0.052360000000000004,-0.135088,141245,767,100057000,112.00,112.00,86.00,103.00,71.95,0.30,475.71
9613.0,0.972,-1.215,-0.052360000000000004,0.135088,0.0,0.06754400000000002,435214,607,100184300,115.00,115.00,109.00,111.00,85.80,0.29,460.44
10790.0,0.972,0.0,-0.05236,-0.067544,0.052360000000000004,-0.135088,142234,683,100012100,101.00,101.00,92.00,91.00,74.17,0.33,466.23
6592.0,0.0,-1.215,0.0,0.06754400000000002,0.05236,0.0,344313,633,100021100,189.00,189.00,108.00,149.00,93.60,0.27,463.33
1537.0,-1.944,0.0,0.0,-0.067544,0.0,0.0,332331,654,100030100,130.00,130.00,93.00,104.00,79.28,0.29,467.30
3714.0,-0.972,-1.215,0.10472000000000001,0.06754400000000002,0.0,0.135088,534512,807,100108550,131.00,131.00,87.00,122.00,77.97,0.33,488.32
96.0,-1.944,-1.215,-0.10472,0.06754400000000002,0.10472,-0.067544,254111,1792,100036800,27.00,27.00,27.00,27.00,26.48,0.42,502.30
787.0,-1.944,-0.6075,-0.052360000000000004,-0.067544,0.0,0.0,332221,1233,100078950,39.00,39.00,38.00,39.00,38.02,0.35,477.70
9957.0,0.972,-1.215,0.10472,0.06754400000000002,-0.05236,0.0,324514,1109,100039850,60.00,60.00,58.00,60.00,51.45,0.41,490.57
3944.0,-0.972,-0.6075,-0.052360000000000004,0.0,0.05236,0.135088,543222,995,100042000,54.00,54.00,53.00,53.00,50.08,0.38,485.30
12047.0,0.972,1.215,-0.05236,-0.067544,0.10472,0.0,352254,1148,100071200,82.00,82.00,56.00,78.00,53.00,0.40,490.43
7481.0,0.0,-0.6075,0.10472000000000001,0.135088,-0.052360000000000004,-0.067544,225523,1279,100018250,43.00,43.00,42.00,43.00,40.48,0.43,492.56
4662.0,-0.972,0.0,0.0,-0.067544,0.0,0.0,332332,619,100155700,159.00,159.00,102.00,117.00,86.33,0.28,472.10
10628.0,0.972,0.0,-0.10472000000000001,-0.135088,-0.10472000000000001,0.06754400000000002,411134,764,100097750,94.00,94.00,91.00,93.00,75.62,0.30,485.16
1082.0,-1.944,-0.6075,0.052360000000000004,0.06754400000000002,-0.05236,0.0,324421,825,100127750,115.00,115.00,93.00,106.00,72.83,0.29,481.04
13308.0,1.944,-0.6075,-0.052360000000000004,0.0,-0.052360000000000004,0.06754400000000002,423225,623,100029400,157.00,157.00,119.00,99.00,78.53,0.25,461.60
13821.0,1.944,0.0,-0.10472,0.0,0.10472,-0.067544,253135,1276,100046500,54.00,54.00,46.00,52.00,42.05,0.44,496.00
7152.0,0.0,-0.6075,0.0,-0.067544,-0.10472000000000001,0.0,312323,1176,100082550,42.00,42.00,41.00,42.00,40.92,0.36,478.13
584.0,-1.944,-1.215,0.10472,0.06754400000000002,-0.05236,0.135088,524511,1289,100009650,50.00,50.00,47.00,49.00,41.85,0.44,478.67
10332.0,0.972,-0.6075,0.0,0.06754400000000002,-0.052360000000000004,0.0,324324,722,100031800,117.00,117.00,96.00,103.00,76.20,0.29,473.62
5726.0,-0.972,1.215,-0.10472,0.135088,-0.10472,-0.067544,215152,631,100083650,136.00,136.00,91.00,115.00,81.38,0.29,468.78
11613.0,0.972,0.6075000000000002,0.0,0.135088,0.0,0.06754400000000002,435344,695,100161900,163.00,163.00,85.00,105.00,80.50,0.30,467.55
12560.0,1.944,-1.215,-0.10472,0.0,0.0,-0.135088,133115,722,100099000,99.00,99.00,86.00,88.00,75.53,0.33,469.10
8739.0,0.0,0.6075000000000002,0.10472000000000001,0.135088,0.0,0.135088,535543,984,100013150,62.00,62.00,61.00,61.00,56.70,0.36,480.63
5598.0,-0.972,0.6075000000000002,0.10472,0.06754400000000002,0.10472,0.06754400000000002,454542,651,100107100,117.00,117.00,102.00,103.00,81.12,0.26,469.99
2321.0,-1.944,0.6075000000000002,0.05236,0.0,0.10472000000000001,-0.067544,253441,591,100008850,235.00,235.00,108.00,114.00,82.78,0.30,458.43
9820.0,0.972,-1.215,0.052360000000000004,0.0,0.10472,-0.135088,153414,587,100118550,178.00,178.00,118.00,122.00,86.78,0.28,465.18
10350.0,0.972,-0.6075,0.0,0.135088,-0.10472000000000001,-0.135088,115324,1032,100027550,65.00,65.00,60.00,64.00,52.62,0.35,475.81
4214.0,-0.972,-0.6075,0.052360000000000004,0.06754400000000002,0.0,0.135088,534422,631,100120700,155.00,155.00,94.00,111.00,78.28,0.30,467.13
7782.0,0.0,0.0,0.0,-0.067544,-0.052360000000000004,0.0,322333,624,100088200,192.00,192.00,110.00,125.00,86.50,0.27,464.46
10623.0,0.972,-0.6075,0.10472,0.135088,0.10472,0.06754400000000002,455524,648,100085800,100.00,100.00,89.00,89.00,77.55,0.30,474.24
6767.0,0.0,-1.215,0.10472000000000001,-0.135088,0.05236,0.0,341513,616,100131550,181.00,181.00,99.00,108.00,79.80,0.31,460.45
7317.0,0.0,-0.6075,0.052360000000000004,0.0,0.052360000000000004,0.0,343423,615,100169650,178.00,178.00,118.00,118.00,87.78,0.30,455.10
12684.0,1.944,-1.215,-0.052360000000000004,0.0,-0.052360000000000004,0.135088,523215,644,100053300,114.00,114.00,103.00,103.00,82.53,0.28,469.15
13818.0,1.944,0.0,-0.10472,0.0,0.052360000000000004,0.06754400000000002,443135,1060,100012800,83.00,83.00,62.00,81.00,60.25,0.41,479.24
7646.0,0.0,0.0,-0.052360000000000004,-0.135088,0.10472000000000001,-0.067544,251233,1098,100093350,58.00,58.00,54.00,56.00,46.62,0.34,489.31
6367.0,0.0,-1.215,-0.10472,0.135088,0.052360000000000004,0.0,345113,933,100047100,62.00,62.00,59.00,60.00,55.62,0.36,480.15
146.0,-1.944,-1.215,-0.052360000000000004,-0.135088,0.10472000000000001,-0.067544,251211,1801,100020900,27.00,27.00,26.00,26.00,26.00,0.30,491.08
2423.0,-1.944,0.6075000000000002,0.10472,-0.067544,0.10472,0.06754400000000002,452541,765,100166350,176.00,176.00,107.00,108.00,78.22,0.29,467.16
8508.0,0.0,0.6075000000000002,0.05236,-0.135088,-0.052360000000000004,0.06754400000000002,421443,624,100040850,105.00,105.00,93.00,100.00,72.30,0.28,480.45
12160.0,0.972,1.215,0.0,-0.067544,0.0,-0.135088,132354,679,100074150,174.00,174.00,102.00,142.00,78.03,0.31,471.71
4770.0,-0.972,0.0,0.05236,-0.135088,0.10472000000000001,-0.135088,151432,620,100063950,123.00,123.00,108.00,116.00,77.60,0.27,471.21
3302.0,-0.972,-1.215,-0.05236,0.0,-0.10472,0.0,313212,634,100157750,213.00,213.00,95.00,114.00,83.95,0.30,457.92
12475.0,0.972,1.215,0.10472000000000001,0.135088,-0.10472000000000001,-0.135088,115554,1661,100032900,29.00,29.00,29.00,29.00,28.98,0.38,488.07
1031.0,-1.944,-0.6075,0.052360000000000004,-0.067544,-0.05236,-0.067544,222421,785,100143900,167.00,167.00,107.00,120.00,80.60,0.30,468.99
3245.0,-0.972,-1.215,-0.10472000000000001,0.135088,0.10472000000000001,-0.135088,155112,1221,100007500,41.00,41.00,40.00,41.00,39.75,0.35,482.46
6255.0,0.0,-1.215,-0.10472,-0.135088,-0.05236,-0.135088,121113,839,100120750,114.00,114.00,71.00,75.00,57.35,0.35,483.59
8597.0,0.0,0.6075000000000002,0.05236,0.06754400000000002,0.10472000000000001,0.0,354443,641,100131950,142.00,142.00,121.00,121.00,85.65,0.28,464.73
6302.0,0.0,-1.215,-0.10472,0.0,-0.10472,0.0,313113,682,100140550,159.00,159.00,79.00,98.00,73.78,0.28,465.95
13390.0,1.944,-0.6075,0.0,-0.135088,0.05236,-0.135088,141325,598,100125700,140.00,140.00,105.00,133.00,87.72,0.29,470.48
5187.0,-0.972,0.6075000000000002,-0.05236,0.0,0.0,0.0,333242,624,100156250,124.00,124.00,106.00,104.00,85.15,0.32,461.44
6682.0,0.0,-1.215,0.05236,0.0,-0.052360000000000004,0.0,323413,800,100127200,92.00,92.00,79.00,85.00,68.45,0.32,468.28
14712.0,1.944,0.6075000000000002,0.0,0.06754400000000002,0.0,0.0,334345,1026,100023050,51.00,51.00,49.00,50.00,46.27,0.35,478.20
5807.0,-0.972,1.215,-0.052360000000000004,0.0,-0.052360000000000004,0.0,323252,583,100027850,190.00,190.00,113.00,117.00,87.95,0.30,472.98
4870.0,-0.972,0.0,0.052360000000000004,0.135088,0.10472,-0.135088,155432,655,100072950,129.00,129.00,108.00,104.00,81.17,0.24,472.67
12457.0,0.972,1.215,0.10472000000000001,0.06754400000000002,-0.052360000000000004,0.0,324554,1301,100002500,37.00,37.00,37.00,37.00,36.65,0.39,491.87
4383.0,-0.972,0.0,-0.10472,-0.135088,-0.05236,0.06754400000000002,421132,935,100044250,67.00,67.00,57.00,64.00,55.02,0.37,485.05
12480.0,0.972,1.215,0.10472000000000001,0.135088,-0.052360000000000004,-0.135088,125554,1473,100022450,34.00,34.00,34.00,34.00,33.92,0.40,486.93
10621.0,0.972,-0.6075,0.10472,0.135088,0.10472,-0.067544,255524,726,100048900,95.00,95.00,84.00,86.00,67.10,0.29,474.48
1778.0,-1.944,0.0,0.10472000000000001,-0.067544,-0.10472000000000001,0.06754400000000002,412531,1068,100040550,71.00,71.00,61.00,69.00,55.58,0.42,478.65
6324.0,0.0,-1.215,-0.10472,0.0,0.10472,0.135088,553113,1479,100065950,35.00,35.00,34.00,35.00,33.92,0.47,491.56
10110.0,0.972,-0.6075,-0.10472000000000001,0.135088,0.0,-0.135088,135124,651,100161500,102.00,102.00,91.00,100.00,83.53,0.28,480.28
11610.0,0.972,0.6075000000000002,0.0,0.135088,0.0,-0.135088,135344,712,100075000,203.00,203.00,93.00,147.00,86.80,0.34,473.40
3397.0,-0.972,-1.215,0.0,-0.135088,0.10472000000000001,0.0,351312,1123,100071050,44.00,44.00,43.00,43.00,42.73,0.38,490.63
452.0,-1.944,-1.215,0.052360000000000004,0.06754400000000002,-0.10472,0.0,314411,1885,100002150,29.00,29.00,28.00,28.00,26.57,0.53,484.43
4048.0,-0.972,-0.6075,0.0,-0.067544,0.10472000000000001,0.06754400000000002,452322,1349,100068400,35.00,35.00,35.00,35.00,34.92,0.36,479.92
7685.0,0.0,0.0,-0.05236,0.0,0.0,-0.135088,133233,600,100023650,126.00,126.00,107.00,108.00,79.55,0.27,469.93
4509.0,-0.972,0.0,-0.052360000000000004,-0.135088,-0.052360000000000004,0.135088,521232,737,100072050,114.00,114.00,83.00,102.00,73.90,0.32,472.30
10602.0,0.972,-0.6075,0.10472,0.135088,-0.10472,0.0,315524,1524,100042200,32.00,32.00,32.00,32.00,32.00,0.43,485.18
2271.0,-1.944,0.6075000000000002,0.05236,-0.135088,0.10472000000000001,-0.067544,251441,688,100157900,114.00,114.00,99.00,106.00,86.95,0.32,473.38
10400.0,0.972,-0.6075,0.052360000000000004,-0.067544,-0.10472,-0.135088,112424,913,100016250,70.00,70.00,68.00,70.00,62.40,0.37,483.54
9825.0,0.972,-1.215,0.05236,0.06754400000000002,-0.10472000000000001,-0.135088,114414,1176,100013800,58.00,58.00,57.00,58.00,52.20,0.43,489.59
6775.0,0.0,-1.215,0.10472,-0.067544,-0.10472,-0.135088,112513,1387,100015550,40.00,40.00,39.00,40.00,37.65,0.40,482.86
11566.0,0.972,0.6075000000000002,0.0,0.0,0.05236,-0.067544,243344,610,100098950,194.00,194.00,153.00,113.00,83.95,0.31,470.39
8532.0,0.0,0.6075000000000002,0.052360000000000004,-0.067544,-0.05236,0.0,322443,711,100005600,102.00,102.00,98.00,100.00,75.92,0.37,472.57
4380.0,-0.972,0.0,-0.10472000000000001,-0.135088,-0.052360000000000004,-0.135088,121132,798,100095450,139.00,139.00,81.00,93.00,68.03,0.31,473.99
2411.0,-1.944,0.6075000000000002,0.10472,-0.067544,0.0,-0.067544,232541,759,100129350,92.00,92.00,88.00,89.00,77.85,0.29,469.45
8317.0,0.0,0.6075000000000002,-0.052360000000000004,0.0,0.05236,0.0,343243,725,100025550,97.00,97.00,91.00,94.00,79.85,0.30,472.19
6174.0,-0.972,1.215,0.10472,-0.067544,0.10472,0.135088,552552,597,100007650,122.00,122.00,101.00,110.00,82.58,0.29,462.84
3241.0,-0.972,-1.215,-0.10472000000000001,0.135088,0.05236,-0.067544,245112,1120,100062450,44.00,44.00,44.00,44.00,43.40,0.31,483.39
7710.0,0.0,0.0,-0.05236,0.06754400000000002,0.0,-0.135088,134233,602,100041500,182.00,182.00,106.00,105.00,80.25,0.27,474.81
5991.0,-0.972,1.215,0.0,0.135088,0.05236,-0.067544,245352,620,100069500,125.00,125.00,115.00,121.00,87.12,0.29,465.00
3357.0,-0.972,-1.215,-0.05236,0.135088,-0.05236,0.0,325212,601,100163250,216.00,216.00,118.00,126.00,84.38,0.28,458.28
7402.0,0.0,-0.6075,0.10472000000000001,-0.067544,-0.10472000000000001,0.0,312523,1114,100034250,58.00,58.00,54.00,57.00,50.38,0.39,481.71
10051.0,0.972,-0.6075,-0.10472,0.0,-0.10472,-0.067544,213124,596,100140950,144.00,144.00,105.00,108.00,84.25,0.30,461.05
4251.0,-0.972,-0.6075,0.10472000000000001,-0.135088,-0.10472000000000001,-0.067544,211522,1130,100027700,63.00,63.00,58.00,62.00,49.12,0.39,480.36
5115.0,-0.972,0.6075000000000002,-0.10472,0.135088,0.052360000000000004,-0.135088,145142,823,100111700,167.00,167.00,98.00,106.00,81.20,0.32,473.55
8978.0,0.0,1.215,-0.052360000000000004,0.135088,-0.10472000000000001,0.06754400000000002,415253,650,100105150,131.00,131.00,90.00,100.00,79.50,0.34,468.56
5965.0,-0.972,1.215,0.0,0.06754400000000002,0.052360000000000004,-0.135088,144352,585,100024800,128.00,128.00,100.00,111.00,91.38,0.30,459.89
12026.0,0.972,1.215,-0.052360000000000004,-0.067544,-0.10472000000000001,-0.067544,212254,661,100059900,224.00,224.00,101.00,133.00,81.88,0.31,471.26
10410.0,0.972,-0.6075,0.052360000000000004,-0.067544,0.0,-0.135088,132424,635,100122200,110.00,110.00,99.00,99.00,82.12,0.30,473.20
9079.0,0.0,1.215,0.0,0.06754400000000002,-0.10472000000000001,0.135088,514353,826,100114500,102.00,102.00,75.00,82.00,66.70,0.31,473.15
4645.0,-0.972,0.0,0.0,-0.135088,0.10472,-0.135088,151332,769,100132600,85.00,85.00,79.00,82.00,68.95,0.37,475.78
14503.0,1.944,0.6075000000000002,-0.052360000000000004,-0.135088,-0.10472000000000001,0.06754400000000002,411245,660,100033450,183.00,183.00,105.00,112.00,80.97,0.30,466.18
9351.0,0.0,1.215,0.10472,0.135088,-0.10472,-0.067544,215553,1650,100051300,30.00,30.00,30.00,30.00,29.88,0.41,500.20
13851.0,1.944,0.0,-0.10472000000000001,0.135088,-0.10472000000000001,-0.067544,215135,700,100036700,178.00,178.00,92.00,117.00,82.33,0.30,474.03
10541.0,0.972,-0.6075,0.10472,-0.067544,0.052360000000000004,-0.067544,242524,715,100068150,91.00,91.00,86.00,87.00,77.45,0.31,466.63
8009.0,0.0,0.0,0.10472000000000001,-0.135088,-0.052360000000000004,0.135088,521533,763,100047350,82.00,82.00,80.00,82.00,71.30,0.31,466.91
14007.0,1.944,0.0,0.0,-0.135088,-0.05236,0.0,321335,620,100088750,205.00,205.00,119.00,134.00,82.53,0.27,470.18
3533.0,-0.972,-1.215,0.05236,-0.067544,-0.052360000000000004,0.06754400000000002,422412,678,100093650,173.00,173.00,101.00,116.00,85.88,0.30,466.42
12104.0,0.972,1.215,-0.05236,0.135088,-0.10472,0.135088,515254,807,100032800,185.00,185.00,88.00,88.00,63.98,0.33,477.08
15188.0,1.944,1.215,-0.052360000000000004,0.0,0.0,0.06754400000000002,433255,1389,100057450,57.00,57.00,53.00,56.00,45.38,0.41,485.73
10438.0,0.972,-0.6075,0.052360000000000004,0.0,0.0,0.06754400000000002,433424,637,100062550,120.00,120.00,92.00,108.00,82.05,0.30,476.97
7654.0,0.0,0.0,-0.052360000000000004,-0.067544,-0.10472000000000001,0.135088,512233,621,100020100,153.00,153.00,109.00,104.00,81.72,0.29,478.65
3030.0,-1.944,1.215,0.10472,-0.067544,-0.05236,-0.135088,122551,984,100022450,67.00,67.00,66.00,67.00,57.52,0.37,480.18
3288.0,-0.972,-1.215,-0.052360000000000004,-0.067544,0.0,0.06754400000000002,432212,1038,100055900,50.00,50.00,48.00,49.00,45.10,0.36,471.31
15033.0,1.944,1.215,-0.10472,-0.067544,-0.05236,0.06754400000000002,422155,922,100014350,127.00,127.00,87.00,92.00,70.22,0.32,480.33
12458.0,0.972,1.215,0.10472000000000001,0.06754400000000002,-0.052360000000000004,0.06754400000000002,424554,1307,100050350,38.00,38.00,37.00,37.00,36.90,0.39,492.74
2309.0,-1.944,0.6075000000000002,0.052360000000000004,0.0,-0.05236,0.135088,523441,715,100113800,105.00,105.00,102.00,103.00,78.88,0.29,474.60
3360.0,-0.972,-1.215,-0.052360000000000004,0.135088,0.0,-0.135088,135212,696,100164950,206.00,206.00,113.00,128.00,77.80,0.30,471.04
13780.0,1.944,0.0,-0.10472,-0.067544,-0.05236,-0.135088,122135,675,100055100,120.00,120.00,110.00,114.00,82.22,0.30,471.75
14447.0,1.944,0.6075000000000002,-0.10472000000000001,0.0,0.10472000000000001,0.0,353145,1362,100018450,42.00,42.00,40.00,41.00,37.45,0.42,484.41
1125.0,-1.944,-0.6075,0.10472,-0.135088,-0.10472,-0.135088,111521,1165,100019350,58.00,58.00,57.00,58.00,54.30,0.41,488.07
2265.0,-1.944,0.6075000000000002,0.05236,-0.135088,0.05236,-0.135088,141441,670,100158650,187.00,187.00,119.00,118.00,84.08,0.30,466.32
8546.0,0.0,0.6075000000000002,0.052360000000000004,-0.067544,0.10472,-0.067544,252443,581,100043850,184.00,184.00,128.00,171.00,91.28,0.30,463.42
2117.0,-1.944,0.6075000000000002,-0.052360000000000004,0.135088,0.05236,0.0,345241,1138,100054350,42.00,42.00,42.00,42.00,41.62,0.36,470.14
4058.0,-0.972,-0.6075,0.0,0.0,-0.05236,0.06754400000000002,423322,620,100065500,233.00,233.00,135.00,122.00,84.67,0.29,463.21
1506.0,-1.944,0.0,0.0,-0.135088,-0.052360000000000004,-0.067544,221331,614,100038000,191.00,191.00,111.00,115.00,83.70,0.27,462.55
14051.0,1.944,0.0,0.0,0.0,-0.10472,-0.067544,213335,1002,100035900,56.00,56.00,54.00,55.00,50.42,0.37,467.72
1161.0,-1.944,-0.6075,0.10472000000000001,-0.067544,0.0,-0.067544,232521,749,100135450,116.00,116.00,96.00,109.00,77.53,0.31,468.58
11383.0,0.972,0.6075000000000002,-0.05236,-0.135088,-0.05236,0.06754400000000002,421244,653,100000750,126.00,126.00,88.00,113.00,83.80,0.30,477.06
6693.0,0.0,-1.215,0.05236,0.0,0.05236,0.06754400000000002,443413,591,100085850,183.00,183.00,85.00,130.00,81.30,0.30,471.58
7179.0,0.0,-0.6075,0.0,0.0,-0.10472,0.135088,513323,689,100151850,140.00,140.00,121.00,123.00,83.67,0.31,467.39
7971.0,0.0,0.0,0.05236,0.06754400000000002,0.10472000000000001,-0.067544,254433,592,100050450,159.00,159.00,92.00,109.00,82.53,0.27,456.90
13847.0,1.944,0.0,-0.10472,0.06754400000000002,0.10472,0.0,354135,1158,100007350,59.00,59.00,48.00,53.00,42.52,0.38,491.77
4636.0,-0.972,0.0,0.0,-0.135088,0.0,-0.067544,231332,621,100160150,130.00,130.00,122.00,114.00,83.90,0.28,463.41
10041.0,0.972,-0.6075,-0.10472,-0.067544,0.052360000000000004,-0.067544,242124,1001,100075200,65.00,65.00,64.00,65.00,62.15,0.37,489.10
10196.0,0.972,-0.6075,-0.052360000000000004,0.0,0.10472000000000001,-0.067544,253224,866,100147400,81.00,81.00,76.00,80.00,71.17,0.32,481.45
13306.0,1.944,-0.6075,-0.05236,0.0,-0.05236,-0.067544,223225,661,100100750,179.00,179.00,102.00,116.00,83.58,0.28,474.43
10821.0,0.972,0.0,-0.052360000000000004,0.0,0.10472000000000001,-0.067544,253234,863,100027150,86.00,86.00,79.00,81.00,69.72,0.33,482.76
6085.0,-0.972,1.215,0.052360000000000004,0.06754400000000002,0.0,-0.135088,134452,767,100011300,105.00,105.00,79.00,84.00,71.10,0.33,479.55
194.0,-1.944,-1.215,-0.052360000000000004,0.0,0.05236,0.135088,543211,1621,100042950,30.00,30.00,29.00,29.00,28.98,0.34,487.75
1755.0,-1.944,0.0,0.10472,-0.135088,-0.05236,-0.135088,121531,1069,100108900,91.00,91.00,59.00,72.00,53.10,0.35,496.09
5070.0,-0.972,0.6075000000000002,-0.10472000000000001,0.0,0.10472000000000001,-0.135088,153142,1136,100067100,51.00,51.00,51.00,51.00,48.33,0.39,496.36
1412.0,-1.944,0.0,-0.05236,-0.067544,0.0,0.0,332231,985,100029200,59.00,59.00,53.00,57.00,51.20,0.33,479.36
3792.0,-0.972,-0.6075,-0.10472000000000001,-0.067544,0.05236,0.0,342122,1253,100025050,42.00,42.00,41.00,42.00,41.23,0.41,493.33
8885.0,0.0,1.215,-0.05236,-0.135088,0.0,-0.135088,131253,649,100013550,140.00,140.00,95.00,115.00,85.90,0.32,476.83
66.0,-1.944,-1.215,-0.10472000000000001,0.0,0.05236,-0.067544,243111,1756,100047800,27.00,27.00,27.00,27.00,26.80,0.35,487.80
13266.0,1.944,-0.6075,-0.05236,-0.135088,0.052360000000000004,-0.067544,241225,817,100097800,88.00,88.00,83.00,84.00,71.83,0.31,478.24
13786.0,1.944,0.0,-0.10472000000000001,-0.067544,0.0,-0.067544,232135,789,100068750,101.00,101.00,93.00,96.00,75.58,0.34,481.42
